region,name,address,x,y,url,summary,atmosphere,purpose,taste,companion,menu,main_dessert,main_coffee,parking
담양,담양샌드,전남 담양군 담양읍 추성로 1345,126.98534058413325,35.32003061130484,http://place.map.kakao.com/1262481131,"담양의 특산물을 활용한 샌드 쿠키와 디저트를 맛볼 수 있는 카페입니다. 귀여운 판다 장식으로 아기자기한 분위기를 자랑하며, 선물용으로도 좋은 메뉴를 다양하게 구비하고 있습니다. 주변 관광지와 가까워 방문하기 좋습니다.",감성적인; 귀여운; 아기자기한,기념품; 디저트; 선물; 여행,달달한; 바삭한; 촉촉한,가족; 연인; 친구·지인,샌드쿠키; 음료; 케이크; 쿠키,담양샌드; 캐러멜샌드쿠키,,갓길 주차; 공영주차장
담양,밀크레페,전남 담양군 월산면 담장로 67,126.967905745371,35.3304079151342,http://place.map.kakao.com/1608493610,"담양에 위치한 카페 밀크레페는 크레페 전문 디저트 맛집으로, 모던하고 깔끔한 인테리어를 자랑하며 넓은 공간과 야외석이 마련되어 있습니다. 계절별 자연 경관과 함께 달콤하고 맛있는 크레페를 즐길 수 있으며, 애견 동반도 가능합니다.",깔끔한; 넓은; 모던한; 아늑한; 자연친화적인,데이트; 디저트; 브런치; 애견 동반; 카페 투어,달콤한; 맛있는; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,더치커피; 디저트; 아메리카노; 커피; 크레페,크레페,,주차 가능
담양,퍼프슈,전남 담양군 담양읍 태왕2로 149,126.944820251417,35.319504246786,http://place.map.kakao.com/1471446031,"담양에 위치한 퍼프슈는 통유리로 된 심플한 인테리어와 한적한 뷰를 자랑하는 디저트 카페입니다. 특히 바삭하고 달콤한 슈 페이스트리 디저트와 맛있는 커피를 즐길 수 있으며, 포토존이 많아 사진 촬영에도 좋습니다. 매장 뒤편에 주차장이 마련되어 있어 편리하게 방문할 수 있습니다.",감성적인; 넓은; 사진찍기 좋은; 심플한; 한적한,나들이; 데이트; 드라이브; 디저트; 카페 투어,달달한; 맛있는; 바삭한; 상큼한; 신선한,가족; 어린이 동반; 연인; 친구·지인,라떼; 슈; 음료; 커피; 케이크,생딸기 슈; 슈 페이스트리; 쿠키슈,라떼; 아메리카노,넓음; 주차 가능
담양,설빙 담양점,전남 담양군 담양읍 죽녹원로 90,126.985487433869,35.3229085933891,http://place.map.kakao.com/522827057,"담양 지역의 다양한 디저트 카페들을 소개하며, 각 카페는 빵, 쿠키, 초콜릿 등 다채로운 디저트 메뉴와 함께 편안하고 매력적인 공간을 제공합니다. 넓은 주차 공간을 갖춘 대형 카페부터 아늑한 분위기의 카페까지, 취향에 맞는 방문이 가능합니다.",대형; 매력적인; 아늑한; 이쁜; 편안한,가족; 데이트; 디저트; 수다; 카페 투어,고소한; 달달한; 맛있는; 신선한; 진한,가족; 반려동물 동반; 연인; 친구·지인,빵; 스무디; 아메리카노; 케이크; 쿠키; 크로플,르뱅쿠키; 베이글; 생초콜릿; 소금빵; 크림롤,아메리카노,정보 없음; 주차 가능; 주차 넓음; 주차 협소
담양,츄카츄카,전남 담양군 담양읍 메타프로방스2길 6-9,127.001618843704,35.3220117234312,http://place.map.kakao.com/797674882,"담양 메타프로방스에 위치한 츄카츄카는 알록달록하고 귀여운 디저트와 츄러스가 유명한 곳입니다. 마카롱, 젤리, 사탕 등 다양한 간식을 판매하며, 커피 맛도 좋아 디저트와 함께 즐기기 좋습니다. 아이들과 함께 방문하기 좋은 곳입니다.",귀여운; 깔끔한; 아기자기한; 알록달록한,간식; 디저트; 아이와함께,깔끔한; 달달한; 맛있는,가족; 아이와함께,마카롱; 사탕; 아메리카노; 젤리; 츄러스,마카롱; 츄러스,아메리카노,정보 없음
담양,담월,전남 담양군 월산면 도개안길 67-1,126.955356800738,35.3413353029827,http://place.map.kakao.com/1032754841,"담양의 한옥 카페 '담월'은 옛 시골집을 개조한 아늑하고 편안한 공간으로, 맛있는 디저트와 음료를 즐기며 인스타 감성 사진을 찍기 좋은 곳입니다. 봄날의 포근함과 한적함을 느낄 수 있어 여유로운 시간을 보내기 좋습니다.",감성적인; 아늑한; 인스타그래머블; 편안한; 한옥; 한적한,데이트; 디저트; 사진 촬영; 카페 투어; 휴식,달달한; 맛있는; 신선한,가족; 연인; 친구·지인,디저트; 딸기쉐이크; 차; 팥빙수,딸기쉐이크,,정보 없음
담양,오프투데이,전남 담양군 금성면 금성산성길 280,127.019618511018,35.3717690622622,http://place.map.kakao.com/918088297,"담양에 위치한 오프투데이는 고소한 베이커리 향과 다양한 음료를 즐길 수 있는 디저트 맛집입니다. 귀엽고 이색적인 수제 디저트와 함께 넓은 주차장, 푸릇푸릇한 정원 뷰를 갖추고 있어 가족 단위 방문객에게도 추천할 만한 곳입니다.",감성적인; 귀여운; 아늑한; 이색적인; 편안한,가족 나들이; 데이트; 드라이브; 디저트; 카페 투어,고소한; 달달한; 맛있는; 새콤달콤한,가족; 연인; 친구·지인,소금빵; 아메리카노; 케이크; 쿠키; 크럼블; 파이,눈사람 케이크; 쁘띠갸또; 소금빵,아메리카노; 커피,50대 이상 가능; 주차 가능; 주차 넓음
담양,카페달달,전남 담양군 담양읍 죽녹원로 68,126.98539322793769,35.32082739838715,http://place.map.kakao.com/264774386,"담양에 위치한 디저트 카페들은 아기자기하고 고급스러운 인테리어를 자랑하며, 담양을 상징하는 캐러멜 샌드 쿠키를 포함한 다양한 구움과자와 케이크 등 수제 디저트를 판매합니다. 일부 카페는 음료 또한 시그니처 메뉴를 개발하여 제공하며, 선물용으로도 추천할 만한 특색 있는 메뉴를 선보입니다.",감성적인; 고급스러운; 깔끔한; 빈티지한; 아기자기한; 유럽풍,간식; 디저트; 선물; 카페 투어,고소한; 달달한; 담백한; 부드러운; 상큼한; 진한,가족; 연인; 지인; 친구,까눌레; 샌드위치; 스콘; 케이크; 쿠키; 휘낭시에,까눌레; 캐러멜 샌드 쿠키; 쿠키슈,라떼; 아메리카노,정보 없음
담양,스댕,전남 담양군 담양읍 담주2길 33,126.981595466141,35.3223852891114,http://place.map.kakao.com/1703001542,"담양의 카페 '스댕'은 귀여운 강아지들이 손님을 맞이하는 이색적인 공간입니다. 이곳은 이전 쿠키 도우 메뉴에서 변화하여 인기 있는 소금빵과 다양한 디저트를 선보이며, 특히 아이스 바닐라 라떼와 같은 음료도 맛있다는 평입니다. 다만, 주차 공간이 협소할 수 있어 인근 공영주차장을 이용하는 것이 좋습니다.",귀여운; 아늑한; 이색적인; 힐링되는,데이트; 디저트; 수다; 카페 투어,달달한; 신선한; 진한,반려동물 동반; 연인; 친구·지인,라떼; 소금빵; 아이스티; 에이드; 주스; 쿠키,소금빵; 쿠키 도우,아이스 바닐라 라떼; 카페라떼,인근 공영주차장; 주차 협소
담양,에코카페&샌드위치,전남 담양군 담양읍 삼거리길 8-8,126.98165641348933,35.31060663594133,http://place.map.kakao.com/18455539,"담양 지역의 다양한 카페들은 샌드위치, 다양한 베이커리류, 케이크 등 다채로운 메뉴를 제공하며, 특히 샌드위치와 디저트에 강점을 보입니다. 일부 카페는 애견 동반이 가능하며, 넓은 주차 공간이나 아기자기한 인테리어를 갖춘 곳도 있습니다.",감성적인; 깔끔한; 넓은; 모던한; 아기자기한; 한옥,가족; 디저트; 브런치; 식사; 점심; 카페 투어,고소한; 달달한; 담백한; 매콤한; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,라떼; 베이글; 샌드위치; 아메리카노; 케이크; 크로플,소금빵; 케이크; 크로플,라떼; 아메리카노; 에이드,골목 주차; 넓은 주차장; 정보 없음; 주차 가능; 편한 주차
담양,크렘파이샵,전남 담양군 담양읍 객사4길 38-6,126.98467791145217,35.32339431323469,http://place.map.kakao.com/1510746346,"담양에 위치한 크렘파이샵은 다양한 종류의 파이와 타르트를 맛볼 수 있는 디저트 카페입니다. 에그타르트, 딸기, 티라미수, 콘 등 다채로운 맛의 파이가 있으며, 포장도 깔끔하여 선물용으로도 좋습니다. 국수거리와 가까워 식사 후 방문하기 좋습니다.",감성적인; 예쁜 외관; 유럽 느낌,기념품; 디저트; 카페 투어; 포장,단짠; 달달한; 바삭한,가족; 어린이 동반; 친구·지인,도넛; 에그타르트; 케이크; 타르트; 파이,떡갈비 파이; 에그타르트,,주차 불가
담양,달순,전남 담양군 담양읍 객사3길 22,126.98322056942806,35.324062009156954,http://place.map.kakao.com/1760445897,"담양의 아기자기하고 한적한 분위기의 카페 달순은 선물용 디저트로도 추천할 만합니다. 수제 초콜릿과 자몽물 등 다양한 메뉴가 있으며, 사장님 혼자 운영하지만 커피와 디저트 모두 훌륭하다는 평입니다.",따뜻한; 아기자기한; 여유로운; 한적한,디저트; 선물; 커피,달달한; 상큼한; 시원한,연인; 친구·지인,디저트; 자몽물; 초콜릿; 커피,수제 초콜릿; 인절미 초콜릿,,정보 없음
담양,오란다,전남 담양군 창평면 의병로 213,127.02269640359206,35.24178841397463,http://place.map.kakao.com/1227942738,"담양에 위치한 카페들은 다양한 수제 오란다를 비롯한 디저트와 음료를 판매하며, 한옥 스타일의 공간과 조용하고 감성적인 분위기를 제공합니다. 합리적인 가격대의 메뉴와 친절한 서비스로 방문객에게 좋은 경험을 선사합니다.",감성적인; 정겨운; 조용한; 한옥; 현지인추천,가족; 데이트; 디저트; 카페 투어,달달한; 수제; 신선한,가족; 반려동물 동반; 연인; 친구·지인,샌드위치; 오란다; 커피; 케이크; 크로플; 티,밤양갱; 오란다,아메리카노,가게 앞; 주차 가능; 후면 주차장
담양,디저트마망 1호점,전남 담양군 담양읍 중앙로 78,126.98269902201218,35.32006811826084,http://place.map.kakao.com/777735575,"각기 다른 개성을 지닌 다양한 디저트 카페들의 정보를 모았습니다. 수제 디저트, 비건 베이커리, 젤라또 등 특색 있는 메뉴와 함께 편안하고 감성적인 공간을 제공하며, 일부 매장은 지역 사회의 노인 일자리 창출에도 기여하고 있습니다. 주차 정보는 매장별 상이하며, 일부는 주차가 어렵거나 협소할 수 있습니다.",감성적인; 모던한; 북적이는; 아기자기한; 조용한; 편안한,가벼운 점심; 데이트; 디저트; 수다; 카페 투어,고소한; 달달한; 담백한; 신선한; 진한,가족; 연인; 친구·지인; 혼자,마들렌; 샌드위치; 와플; 젤라또; 케이크; 크로플,생초콜릿; 소금빵; 잠봉뵈르; 치즈케이크; 타르트; 파이,라떼; 밀크티; 아메리카노; 콜드브루,가게 앞 2~3대; 정보 없음; 주차 가능; 주차 협소
담양,로즈카페,전남 담양군 담양읍 메타세쿼이아로 148,127.01589289312861,35.32911861699736,http://place.map.kakao.com/1086475116,"담양의 디저트 카페들은 다채로운 수제 디저트와 음료를 제공하며, 감성적인 인테리어와 편안한 분위기를 자랑합니다. 특히 브라우니, 소금빵, 크로플 등이 인기 메뉴이며, 일부 카페는 대나무를 활용한 독특한 디저트도 선보입니다.",감성적인; 모던한; 시골 감성; 아기자기한; 편안한; 한적한,가족 나들이; 데이트; 디저트; 수다; 카페 투어,겉바속촉; 고소한; 단짠; 달달한; 진한; 쫀득한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,디저트; 브라우니; 빵; 스콘; 케이크; 쿠키,브라우니; 소금빵; 크로플,아메리카노,가게 앞 주차; 정보 없음; 주차 가능; 주차 공간 있음; 주차 협소
담양,마음,전남 담양군 담양읍 메타프로방스2길 10,127.00224350761418,35.32206218824021,http://place.map.kakao.com/1542857710,"담양에 위치한 여러 디저트 카페들은 독특한 인테리어와 맛있는 음료, 디저트를 제공하며 방문객들의 마음을 사로잡고 있습니다. 통창으로 보이는 풍경이나 감성적인 분위기, 다양한 시그니처 메뉴를 즐길 수 있어 담양을 방문하는 이들에게 추천할 만한 장소입니다.",감성적인; 시골감성; 이국적인; 조용한; 편안한,데이트; 디저트; 산책; 수다; 카페 투어,꾸덕꾸덕한; 달달한; 상큼한; 신선한; 촉촉한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,라떼; 브라우니; 스콘; 아메리카노; 커피; 케이크,까망감빵; 말차 쫜득 브라우니; 솔낭시에; 젤라또; 치즈케이크; 팬케이크,바닐라 라떼; 아메리카노,정보 없음
담양,소유콘,전남 담양군 담양읍 깊은실길 84-54,127.009511890845,35.3133405067629,http://place.map.kakao.com/261423959,,,,,,,,,
담양,라온카페,전남 장성군 북하면 병풍로 963-16,126.864292988752,35.3333320436865,http://place.map.kakao.com/970375233,"담양 디저트 카페들은 다양한 디저트 메뉴와 함께 친절한 서비스, 감성적인 인테리어를 자랑합니다. 특히 브라우니, 쿠키, 케이크 등 수제 디저트가 인기이며, 일부 카페는 한옥이나 통창 뷰를 제공하여 특별한 경험을 선사합니다.",감성적인; 아기자기한; 이국적인; 이쁜; 조용한; 한옥,가족 나들이; 데이트; 디저트; 수다; 카페 투어; 휴식,겉바속촉; 고소한; 달달한; 담백한; 신선한; 진한,가족; 어린이 동반; 연인; 친구·지인; 혼자,브라우니; 빵; 스콘; 아메리카노; 케이크; 쿠키,까망감빵; 브라우니; 소금빵; 쿠키; 크로플; 파이,아메리카노,매장 앞 주차; 주차 가능; 주차 공간 있음; 주차장 있음
담양,월출향가,광주 북구 추암로 278,126.86883420330234,35.24015202627689,http://place.map.kakao.com/611810917,"월출향가는 광주 첨단 외곽에 위치하며, 특히 딸기를 활용한 다양한 디저트로 유명합니다. 밤 12시까지 심야 영업을 하며, 넓은 주차 공간을 갖추고 있습니다. 음료 가격은 다소 높은 편입니다.",감성적인; 넓은; 아기자기한; 옛날 카페,디저트; 브런치; 심야 영업; 카페 투어,달달한; 새콤달콤,가족; 연인; 친구·지인,디저트; 모찌; 빙수; 커피; 케이크; 크로플,딸기 디저트; 딸기 오마카세; 딸기모찌,아메리카노,주차 가능; 주차 넓음
담양,희나리목장&카페,전북특별자치도 순창군 순창읍 금산로 22,127.13451141154513,35.37845033308986,http://place.map.kakao.com/2113244849,"담양에 위치한 여러 카페들은 상하목장 아이스크림을 활용한 다양한 디저트와 음료를 제공합니다. 특히 디저트와 커피 맛에 대한 만족도가 높으며, 가족이나 친구와 방문하기 좋은 곳으로 추천됩니다. 일부 카페는 애견 동반이나 아이들을 위한 공간도 마련하고 있습니다.",감성적인; 대형; 야외; 편안한; 포토존,가족; 디저트; 아이와; 애견 동반; 카페 투어,고소한; 달달한; 부드러운; 신선한; 진한,가족; 반려동물 동반; 아이; 연인; 친구·지인,라떼; 베이글; 아이스크림; 젤라또; 케이크; 크로플,베이글; 상하목장 아이스크림; 크루키,버터스카치 라떼; 소금커피; 아메리카노,전용주차장 있음; 주차 가능
담양,배배꼬 광주일곡점,광주 북구 일곡마을로 163,126.891800229422,35.210492400135,http://place.map.kakao.com/1867208061,"광주 일곡동에 위치한 배배꼬 일곡점은 예쁜 도넛과 다양한 디저트를 맛볼 수 있는 카페입니다. 포인트 컬러 인테리어와 넓고 깔끔한 매장 공간이 특징이며, 자연광이 은은하게 들어와 디저트 타임을 더욱 즐겁게 합니다. 아이와 함께 방문하기에도 좋으며, 도넛 외에도 소금빵, 쿠키 등 다양한 디저트를 즐길 수 있습니다.",감성적인; 세련된; 아기자기한; 알록달록한,가족 모임; 디저트; 아이 동반; 카페 투어,달달한; 신선한,가족; 어린이 동반,도넛; 소금빵; 커피; 케이크; 쿠키; 파이,도넛; 소금빵; 크림 브륄레,디카페인; 아메리카노; 커피,갓길 주차 가능; 홀짝제
담양,찐만이꽈배기,전북특별자치도 순창군 순창읍 장류로 55,127.11276164108251,35.36806045565376,http://place.map.kakao.com/436194330,"담양 지역의 디저트 카페들은 빵과 디저트 맛집으로 유명하며, 특히 꽈배기, 크로플, 프렌치토스트 등이 인기 메뉴입니다. 일부 카페는 넓은 공간과 아름다운 뷰를 자랑하며, 가족 단위 방문객에게도 적합한 편안한 분위기를 제공합니다.",감성적인; 아름다운 뷰; 편안한,가족; 데이트; 디저트; 카페 투어,고소한; 달달한; 담백한,가족; 연인; 친구·지인; 혼자,꽈배기; 마카롱; 케이크; 쿠키; 크로플; 프렌치토스트,꽈배기; 크로플; 프렌치토스트,,주차 가능
담양,겟어라운지 순창발효테마파크점,전북특별자치도 순창군 순창읍 장류로 55,127.11294465929903,35.36673533243192,http://place.map.kakao.com/1487042674,"담양과 순창 지역의 카페들은 특색있는 디저트와 함께 방문하기 좋은 장소로 언급됩니다. 일부 카페는 지역 축제와 연계되거나, 주변 관광지와 함께 둘러보기 좋다는 점이 강조됩니다. 또한, 편안한 분위기와 함께 커피와 디저트를 즐길 수 있는 공간으로 소개되고 있습니다.",감성적인; 아늑한; 편안한,디저트; 차 마시기; 카페 투어; 휴식,달달한; 달콤한; 신선한,가족; 연인; 친구·지인,디저트; 라떼; 커피; 케이크; 쿠키,디저트,라떼; 커피,정보 없음
담양,린다마카롱,전북특별자치도 순창군 순창읍 장류로 300,127.1352835397855,35.37620967502089,http://place.map.kakao.com/798195531,"담양의 특색을 담은 대나무 재료를 활용한 이색 디저트와 음료를 맛볼 수 있는 카페입니다. 쫄깃하고 부드러운 식감의 죽빵과 귀여운 판다 모양의 대나무 마카롱, 달달하면서도 부담스럽지 않은 디저트들이 인기 메뉴입니다.",아기자기한; 이색적인; 특색있는,데이트; 디저트; 카페 투어,달달한; 부드러운; 쫄깃한,가족; 연인; 친구·지인,마카롱; 양갱; 죽빵; 케이크; 쿠키; 화과자,대나무 마카롱; 대나무 양갱; 대나무 죽빵,대나무 라떼,정보 없음
담양,미미당906 광주점,광주 북구 대천로 195,126.92438093542346,35.19156347543503,http://place.map.kakao.com/1986430795,"미미당906은 광주 문흥동에 위치한 카페로, 글루텐프리 쌀 케이크와 다양한 라이스 디저트를 판매합니다. 특히 설기 케이크와 모듬 케이크가 인기이며, 달지 않고 부드러운 아인슈페너도 즐길 수 있습니다.",따뜻한; 아늑한,디저트; 카페 투어,달지 않은; 부드러운,친구·지인; 혼자,아인슈페너; 케이크,모듬케이크; 설기케이크; 쌀케이크,아인슈페너,정보 없음
담양,베러데이즈,광주 북구 중문로 11,126.918309214553,35.1738064252877,http://place.map.kakao.com/399611008,"광주 북구 중흥동에 위치한 '베러데이즈'는 디저트 맛집으로 유명하며, 땡모반 주스와 같은 다양한 음료와 수제 디저트를 맛볼 수 있습니다. 나만 알고 싶은 아늑한 분위기의 카페로, 직접 만든 신선한 디저트와 친절한 서비스가 특징입니다.",감성적인; 아늑한; 예쁜; 조용한,가벼운 점심; 디저트; 수다; 카공; 카페 투어,달달한; 신선한; 진한; 촉촉한,연인; 친구·지인; 혼자,땡모반; 샌드위치; 스콘; 케이크; 크루키; 휘낭시에,스콘; 크루키; 휘낭시에,수박주스; 카페라떼,골목주차; 공영주차장; 주차 불가
담양,온다방,광주 북구 고운로5번길 6,126.89919349709898,35.1821800490689,http://place.map.kakao.com/185593911,"담양에 위치한 정미다방은 옛 정미소를 개조한 독특한 공간에서 맛있는 디저트와 음료를 즐길 수 있는 카페입니다. 특히 휘낭시에와 에그스콘 등 다양한 디저트 라인업을 갖추고 있으며, 현대적이고 깔끔한 내부 인테리어와 조용한 분위기가 특징입니다. 주차는 가게 앞 골목이나 근처 공영주차장을 이용해야 합니다.",감성적인; 깔끔한; 아늑한; 이색적인; 조용한; 현대적인,가족 나들이; 데이트; 디저트; 카페 투어; 후식,고소한; 달달한; 부드러운; 진한,가족; 연인; 친구·지인; 혼자,라떼; 아메리카노; 에그스콘; 케이크; 휘낭시에,에그스콘; 휘낭시에,바닐라빈라떼; 아메리카노,골목주차; 공영주차장 이용
담양,빈드럭스,광주 북구 서하로 202-16,126.90259151488,35.186689607326,http://place.map.kakao.com/681612912,"빈드럭스는 쌀 베이글을 포함한 다양한 디저트와 커피 메뉴를 제공하는 카페입니다. 감성적인 인테리어와 편안한 공간 구성으로 재방문율이 높으며, 일부 지점은 무등산 뷰를 자랑합니다. 키오스크 주문 방식이며, 주차 공간이 마련되어 있어 편리하게 방문할 수 있습니다.",감성적인; 넓은; 모던한; 이쁜; 조용한; 편안한,데이트; 디저트; 친구·지인; 카페 투어; 커피,고소한; 달달한; 담백한; 신선한,가족; 연인; 친구·지인; 혼자,베이글; 스콘; 아메리카노; 에그타르트; 케이크; 쿠키,버터바; 쌀베이글,아인슈페너; 콜드브루,가게 앞 주차; 주차 가능
담양,요거트아이스크림의정석 광주일곡점,광주 북구 설죽로 518-4,126.898689861617,35.2049451308828,http://place.map.kakao.com/1054391548,"요거트 아이스크림의 정석 '요아정'은 다양한 토핑과 조합으로 취향에 맞게 즐길 수 있는 디저트 맛집입니다. 담백하고 꾸덕한 요거트 아이스크림은 신선한 과일과 잘 어울리며, 키오스크를 통해 편리하게 주문할 수 있습니다.",깔끔한; 꾸덕한; 담백한,간식; 디저트; 카페 투어,담백한; 시큼새콤한; 신선한,가족; 연인; 친구·지인,과일; 아이스크림; 요거트,요거트 아이스크림,,정보 없음
담양,카페그림,전남 장성군 장성읍 단풍로 501,126.81640694942855,35.34321950778804,http://place.map.kakao.com/1274444143,"담양의 여러 디저트 카페들은 독특한 컨셉과 매력적인 분위기를 자랑합니다. 각 카페는 이국적인 정원, 현대적인 인테리어, 레트로 감성 등 다채로운 공간 구성과 함께 수제 쿠키, 쁘띠수플레, 딸기파르페 등 시그니처 디저트를 선보입니다. 가족, 연인, 친구와 함께 방문하여 여유로운 디저트 타임을 즐기기 좋은 곳들이 많습니다.",감성적인; 레트로; 아기자기한; 이국적인; 현대적인,데이트; 디저트; 사진 촬영; 카페 투어; 휴식,달달한; 달콤한; 바삭한; 폭신한,가족; 연인; 친구·지인,수플레; 스콘; 음료; 케이크; 쿠키; 파르페,딸기파르페; 르뱅쿠키; 쁘띠수플레,,정보 없음
담양,요거프레소 옥과점,전남 곡성군 옥과면 대학로 150,127.135945941298,35.2762951582278,http://place.map.kakao.com/195705850,"다양한 종류의 에그타르트와 달콤한 케이크, 메리딸기 등 맛있는 디저트를 즐길 수 있는 카페입니다. 가족과 함께 방문하여 디저트를 맛보기에 좋습니다.",달콤한; 편안한,가족 모임; 디저트,달달한,가족,메리딸기; 에그타르트; 케이크,메리딸기; 에그타르트; 케이크,,정보 없음
담양,켈리토스트카페&다옴,전북특별자치도 순창군 순창읍 옥천로 38,127.140768080818,35.376031256828,http://place.map.kakao.com/406111266,,,,,,,,,
담양,커피앤뷰,광주 북구 하백로 22,126.89074427042817,35.18957465144299,http://place.map.kakao.com/19452470,"시청역 인근의 커피앤시가렛은 탁 트인 시티뷰와 함께 커피 맛에 진심인 카페로, 고급스러운 디저트를 즐기기 좋다. 송도 롱비치커피앤브래드는 멋진 조경과 바다, 인천대교 뷰를 자랑하며, 다양한 베이커리 메뉴를 합리적인 가격에 제공한다. 하우스 커피 앤 디저트는 장충단공원 안에 위치한 한옥 카페로, 자연 속에서 편안한 분위기와 맛있는 커피, 디저트를 즐길 수 있으며 애견 동반도 가능하다.",시티뷰; 아늑한; 오션뷰; 자연; 편안한; 한옥,데이트; 디저트; 뷰 감상; 산책; 커피; 휴식,고소한; 달달한; 산미 없는; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인,디저트; 모카소금빵; 베이커리; 아이스 아메리카노; 커피; 플랫 화이트,디저트; 소금빵,스페셜티 커피; 아메리카노,주차 가능; 주차 협소
담양,달과자,광주 북구 하서로 446,126.875930216287,35.2142871893276,http://place.map.kakao.com/165027429,,,,,,,,,
담양,돌담,전남 담양군 창평면 돌담길 15-39,127.018307218573,35.236974157628,http://place.map.kakao.com/2026482811,"담양 돌담 카페는 정성이 담긴 수제 디저트와 시그니처 메뉴인 소금 커피가 맛있는 곳입니다. 특히 딸기생크림케이크와 인절미케이크가 추천 메뉴이며, 한국적인 아름다움이 느껴지는 한옥 공간에서 여유로운 시간을 보낼 수 있습니다. 디카페인 커피도 준비되어 있으며, 아이와 함께 방문하기에도 좋습니다.",아름다운; 이색적인; 전통; 조용한; 한옥,디저트; 아이와 함께; 카페 투어; 커피; 휴식,고소한; 달달한; 신선한; 진한,가족; 어린이 동반; 연인; 친구·지인; 혼자,빙수; 인절미; 차; 커피; 케이크,딸기생크림케이크; 소금커피; 인절미케이크,디카페인커피; 소금커피,정보 없음; 주차 가능
담양,놀,전남 담양군 대전면 강의길 66,126.904850104328,35.2646671416346,http://place.map.kakao.com/215667768,"담양의 대형 디저트 카페들은 아이들이 뛰어놀 수 있는 넓은 공간과 다양한 놀이 시설을 갖추고 있어 가족 단위 방문객에게 인기가 많습니다. 맛있는 디저트와 음료를 즐기며 편안한 시간을 보낼 수 있으며, 일부 카페는 반려동물 동반도 가능합니다.",감성적인; 넓은; 잔잔한; 쾌적한; 편안한,가족; 데이트; 디저트; 아이 동반; 카페 투어,다양한; 달콤한; 맛있는,가족; 반려동물 동반; 어린이 동반; 연인,디저트; 베이커리; 음료; 커피; 케이크,소금빵; 수제 디저트; 양갱; 케이크; 티라미수,라떼; 시그니처 메뉴; 아메리카노; 필터 커피,주차 가능; 주차 넉넉
담양,힙커피로스터스,전남 담양군 봉산면 유산길 33,126.957913642337,35.2535025318028,http://place.map.kakao.com/588295701,담양 힙커피로스터스는 맛있는 커피와 제철 재료로 만든 다양한 수제 디저트를 즐길 수 있는 곳입니다. 특히 감성적인 분위기와 함께 논 뷰를 감상하며 여유로운 시간을 보내기 좋습니다. 애견 동반 및 어린이가 이용하기에도 적합한 공간을 제공합니다.,감성적인; 넓은; 모던한; 편안한; 한적한; 힙한,가족; 데이트; 디저트; 수다; 카페 투어; 커피,고소한; 달달한; 산미 있는; 상큼한; 신선한; 진한,가족; 반려동물 동반; 어린이 동반; 연인; 친구·지인; 혼자,디저트; 에이드; 차; 커피; 케이크; 필터커피,딸기 생크림 케이크; 소금빵; 티라미수,아메리카노; 오트넛커피; 핸드드립,주차 가능; 주차 넓음
담양,담양갤러리,전남 담양군 봉산면 면앙정로 340,126.958639362902,35.2806476455735,http://place.map.kakao.com/717117454,"담양의 갤러리 카페들은 아름다운 인테리어와 전시 작품을 감상하며 다양한 디저트와 음료를 즐길 수 있는 공간입니다. 특히, 크로플, 케이크 등 인기 메뉴와 함께 편안한 분위기 속에서 여유로운 시간을 보낼 수 있으며, 일부 카페는 특별한 뷰를 제공하기도 합니다.",감성적인; 북적이는; 엔틱한; 이색적인; 조용한; 힐링되는,데이트; 디저트; 예술 감상; 카페 투어; 휴식,고소한; 달달한; 신선한; 쌉싸름한; 진한,가족; 연인; 친구·지인; 혼자,대추차; 디저트; 레몬에이드; 쌍화차; 차; 커피,케이크; 쿠키; 크로플,바닐라 라떼; 아메리카노,주차 가능
담양,센티드 커피로스터스,전남 담양군 담양읍 천변7길 5-10,126.98169090575921,35.313691016120885,http://place.map.kakao.com/472621729,"담양에 위치한 센티드커피로스터스는 착한 가격의 커피와 다양한 디저트를 맛볼 수 있는 곳입니다. 반려동물 동반이 가능하며, 친절한 직원 응대와 독특한 공간 구성이 특징입니다. 사진 촬영 명소와 함께 방문하기 좋은 카페입니다.",감성적인; 모던한; 블랙 감성; 이쁜; 조용한,데이트; 디저트; 카페 투어; 휴식,고소한; 달달한; 진한,반려동물 동반; 연인; 친구·지인; 혼자,드립백; 브라우니; 커피; 케이크; 콜드브루,바스크 치즈케이크; 블루베리 크럼블; 초코 브라우니,아메리카노; 카페라떼; 콜드브루,주차 가능
